TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Bin,AccountBalance_Bin,Target
697.32,Debit,Atlanta,Online,68.0,Retired,91.0,1.0,2016.02,Very High,Medium,2
442.74,Debit,San Diego,Branch,23.0,Student,136.0,1.0,1790.27,Very High,Medium,2
623.9,Debit,San Jose,ATM,27.0,Student,249.0,1.0,711.4700000000003,Very High,Low,2
63.41,Debit,Fort Worth,ATM,26.0,Student,36.0,1.0,1546.2200000000003,Low,Medium,3
346.85,Debit,Kansas City,ATM,44.0,Doctor,88.0,1.0,7208.15,High,High,1
7.5,Debit,Dallas,Online,63.0,Retired,36.0,1.0,6485.78,Low,High,1
206.46,Debit,Virginia Beach,ATM,65.0,Retired,279.0,1.0,3984.38,High,Medium,1
423.11,Debit,Columbus,ATM,60.0,Engineer,47.0,1.0,412.77999999999975,Very High,Low,2
22.460000000000008,Debit,New York,Online,54.0,Retired,78.0,1.0,6631.5,Low,High,1
334.89,Debit,Fort Worth,Online,21.0,Student,260.0,1.0,1661.6800000000003,High,Medium,3
144.3,Debit,Oklahoma City,ATM,18.0,Student,88.0,1.0,312.1899999999996,Medium,Low,3
366.21,Debit,Oklahoma City,ATM,62.0,Doctor,181.0,1.0,10862.99,Very High,Very High,0
99.11000000000001,Debit,Philadelphia,Online,55.0,Retired,12.0,1.0,5414.87,Medium,High,1
539.35,Debit,Milwaukee,ATM,55.0,Retired,127.0,1.0,3919.44,Very High,Medium,2
188.99,Debit,Oklahoma City,Branch,58.0,Engineer,92.0,1.0,7315.34,Medium,High,1
710.14,Debit,El Paso,ATM,26.0,Student,227.0,1.0,465.6300000000001,Very High,Low,2
308.68,Debit,Milwaukee,Online,53.0,Doctor,170.0,1.0,9992.36,High,Very High,0
166.68,Debit,Mesa,ATM,57.0,Retired,139.0,1.0,5141.19,Medium,High,1
66.57999999999998,Debit,Raleigh,Branch,23.0,Student,79.0,1.0,1636.3199999999997,Low,Medium,3
223.43,Debit,Dallas,Branch,77.0,Retired,178.0,1.0,7932.41,High,Very High,0
659.95,Debit,Detroit,Online,60.0,Engineer,114.0,1.0,3927.69,Very High,Medium,2
634.86,Debit,Chicago,ATM,27.0,Student,45.0,1.0,588.5,Very High,Low,2
654.48,Debit,Columbus,Branch,19.000000000000004,Student,114.0,1.0,6776.41,Very High,High,2
157.97,Debit,Philadelphia,Branch,48.0,Doctor,140.0,1.0,5529.92,Medium,High,1
254.77,Debit,Denver,Branch,57.0,Engineer,57.0,1.0,5994.87,High,High,1
795.96,Debit,Raleigh,Online,65.0,Retired,119.0,1.0,5468.58,Very High,High,2
149.25,Debit,Omaha,ATM,39.0,Engineer,142.0,1.0,5677.52,Medium,High,1
37.56999999999999,Debit,El Paso,ATM,57.0,Retired,42.000000000000014,1.0,7739.54,Low,Very High,0
448.33,Debit,Atlanta,ATM,25.0,Student,161.0,1.0,922.1900000000005,Very High,Low,2
8.650000000000006,Debit,Las Vegas,Online,48.0,Doctor,273.0,1.0,10778.35,Low,Very High,0
539.81,Debit,San Francisco,Online,46.0,Engineer,177.0,1.0,2051.25,Very High,Medium,2
363.53,Debit,Kansas City,ATM,63.0,Retired,142.0,1.0,1038.9099999999994,High,Low,1
358.18,Debit,Boston,ATM,18.0,Student,157.0,1.0,619.8599999999997,High,Low,3
167.2,Debit,San Antonio,Branch,30.0,Doctor,84.0,1.0,11320.83,Medium,Very High,0
121.91,Debit,Chicago,Branch,60.0,Doctor,133.0,1.0,14510.8,Medium,Very High,0
137.57,Debit,Louisville,Online,54.0,Engineer,70.0,1.0,5103.67,Medium,High,1
534.62,Debit,Oklahoma City,Online,55.0,Doctor,45.0,1.0,13793.53,Very High,Very High,0
463.92,Debit,Mesa,Online,50.0,Engineer,199.0,1.0,2403.39,Very High,Medium,2
320.14,Debit,Milwaukee,Online,60.0,Retired,96.0,1.0,3075.97,High,Medium,1
214.93,Debit,Albuquerque,Online,28.0,Student,52.0,1.0,7835.4,High,Very High,3
660.02,Debit,Nashville,Branch,20.0,Student,84.0,1.0,414.4300000000003,Very High,Low,2
345.81,Debit,Raleigh,Branch,40.0,Engineer,135.0,1.0,6116.8,High,High,1
143.54,Debit,Philadelphia,ATM,71.0,Retired,80.0,1.0,6067.62,Medium,High,1
541.79,Debit,Mesa,ATM,22.0,Student,125.0,1.0,1454.08,Very High,Medium,2
40.56999999999999,Debit,Columbus,Branch,26.0,Student,63.0,1.0,1476.9099999999999,Low,Medium,3
498.6700000000001,Debit,Miami,Online,28.0,Student,244.0,1.0,1719.9700000000003,Very High,Medium,2
227.22,Debit,El Paso,ATM,53.0,Doctor,220.0,1.0,832.8199999999997,High,Low,1
59.44,Debit,Chicago,Online,35.0,Engineer,176.0,1.0,5472.03,Low,High,1
230.46,Debit,Mesa,Online,19.000000000000004,Student,179.0,1.0,162.52999999999975,High,Low,3
377.12,Debit,Houston,ATM,34.0,Engineer,61.0,1.0,836.6700000000001,Very High,Low,2
420.28,Debit,Washington,Branch,35.0,Doctor,144.0,1.0,8557.32,Very High,Very High,0
124.59,Debit,Charlotte,Branch,27.0,Student,171.0,1.0,129.28999999999996,Medium,Low,3
73.88,Debit,Charlotte,Online,39.0,Doctor,34.0,1.0,6474.41,Low,High,1
245.93,Debit,Fresno,Branch,54.0,Engineer,172.0,1.0,7986.63,High,Very High,0
622.41,Debit,Indianapolis,ATM,64.0,Doctor,125.0,1.0,7322.01,Very High,High,2
43.72999999999999,Debit,Omaha,ATM,34.0,Doctor,145.0,1.0,9929.43,Low,Very High,0
770.65,Debit,Jacksonville,Online,31.0,Doctor,137.0,1.0,7198.8,Very High,High,2
260.31,Debit,Austin,Branch,63.0,Doctor,113.0,1.0,10980.38,High,Very High,0
119.88999999999999,Debit,Tucson,ATM,67.0,Doctor,60.0,1.0,6697.77,Medium,High,1
106.38999999999999,Debit,Virginia Beach,Online,37.0,Doctor,281.0,1.0,9410.99,Medium,Very High,0
12.039999999999992,Debit,Fort Worth,Online,37.0,Engineer,58.0,1.0,6213.32,Low,High,1
319.85,Debit,Denver,ATM,60.0,Doctor,148.0,1.0,711.6599999999999,High,Low,1
170.53,Debit,Oklahoma City,Branch,24.0,Student,58.0,1.0,801.0100000000002,Medium,Low,3
41.49000000000001,Debit,Albuquerque,Online,24.0,Student,13.0,1.0,928.3299999999999,Low,Low,3
350.46,Debit,Nashville,Branch,51.0,Retired,165.0,1.0,5839.38,High,High,1
33.460000000000036,Debit,Seattle,ATM,72.0,Retired,111.0,1.0,3641.07,Low,Medium,1
104.79000000000002,Debit,Denver,ATM,70.0,Doctor,223.0,1.0,1352.19,Medium,Low,1
246.27,Debit,Fresno,Online,29.0,Doctor,141.0,1.0,7299.86,High,High,1
48.849999999999994,Debit,Dallas,ATM,19.000000000000004,Student,176.0,1.0,1503.56,Low,Medium,3
332.0,Debit,Charlotte,ATM,69.0,Retired,17.0,1.0,5943.13,High,High,1
118.1,Debit,Memphis,Online,54.0,Engineer,167.0,1.0,895.6599999999999,Medium,Low,1
295.64,Debit,Jacksonville,Online,21.0,Student,82.0,1.0,1061.96,High,Low,3
514.33,Debit,Philadelphia,Branch,25.0,Student,160.0,1.0,1592.94,Very High,Medium,2
94.59,Debit,Washington,Online,39.0,Doctor,34.0,1.0,6171.89,Medium,High,1
80.43,Debit,Columbus,Branch,59.0,Retired,157.0,1.0,5987.67,Medium,High,1
54.25,Debit,Virginia Beach,Online,68.0,Doctor,37.0,1.0,14783.33,Low,Very High,0
518.85,Debit,Kansas City,Online,22.0,Student,82.0,1.0,1806.0,Very High,Medium,2
10.650000000000006,Debit,Louisville,Online,54.0,Doctor,161.0,1.0,13240.720000000001,Low,Very High,0
107.03,Debit,Miami,Branch,27.0,Student,73.0,1.0,1408.0699999999997,Medium,Low,3
346.11,Debit,Dallas,Branch,41.0,Engineer,213.0,1.0,9551.64,High,Very High,0
138.06,Debit,Charlotte,Branch,44.0,Engineer,159.0,1.0,1070.4700000000003,Medium,Low,1
158.02,Debit,New York,ATM,49.0,Engineer,120.0,1.0,9374.24,Medium,Very High,0
110.49000000000001,Debit,Raleigh,Online,57.0,Doctor,48.0,1.0,10483.93,Medium,Very High,0
329.4,Debit,Denver,Online,34.0,Doctor,68.0,1.0,9588.07,High,Very High,0
635.4,Debit,Denver,ATM,47.0,Doctor,106.0,1.0,1238.1099999999997,Very High,Low,2
769.97,Debit,San Diego,Branch,22.0,Student,23.0,1.0,1244.9300000000003,Very High,Low,2
175.07,Debit,Chicago,Branch,26.0,Student,169.0,1.0,1040.2500000000005,Medium,Low,3
7.310000000000031,Debit,Las Vegas,Branch,78.0,Retired,282.0,1.0,5757.67,Low,High,1
56.120000000000005,Debit,El Paso,ATM,30.0,Doctor,102.0,1.0,8839.67,Low,Very High,0
35.72999999999999,Debit,Miami,Branch,65.0,Doctor,87.0,1.0,9073.17,Low,Very High,0
3.4399999999999977,Debit,Fort Worth,ATM,78.0,Retired,108.0,1.0,7561.33,Low,High,1
115.11000000000001,Debit,Albuquerque,Online,28.0,Engineer,139.0,1.0,9808.97,Medium,Very High,0
171.11,Debit,San Francisco,ATM,57.0,Retired,171.0,1.0,6324.09,Medium,High,1
408.46,Debit,Raleigh,Branch,64.0,Retired,28.0,1.0,3140.79,Very High,Medium,2
580.71,Debit,Philadelphia,ATM,53.0,Engineer,95.0,1.0,5670.0,Very High,High,2
253.47,Debit,Atlanta,Branch,20.0,Student,238.0,1.0,220.51000000000022,High,Low,3
22.810000000000002,Debit,New York,Online,62.0,Retired,75.0,1.0,3634.76,Low,Medium,1
810.36,Debit,Columbus,ATM,20.0,Student,67.0,1.0,9239.12,Very High,Very High,2
9.829999999999984,Debit,Memphis,ATM,24.0,Student,86.0,1.0,666.4200000000001,Low,Low,3
340.05,Debit,Detroit,ATM,43.0,Engineer,37.0,1.0,7234.15,High,High,1
283.45,Debit,Chicago,Branch,27.0,Engineer,127.0,1.0,2049.51,High,Medium,3
100.99000000000001,Debit,New York,ATM,68.0,Doctor,114.0,1.0,8865.27,Medium,Very High,0
90.88,Debit,Albuquerque,Branch,18.0,Student,176.0,1.0,3908.47,Medium,Medium,3
655.15,Debit,Seattle,ATM,26.0,Engineer,264.0,1.0,5587.44,Very High,High,2
320.55,Debit,Milwaukee,Online,50.0,Engineer,118.0,1.0,438.75,High,Low,1
41.50999999999999,Debit,Phoenix,Online,28.0,Student,48.0,1.0,609.6000000000004,Low,Low,3
235.4,Debit,Detroit,Branch,28.0,Student,70.0,1.0,818.3599999999997,High,Low,3
159.32,Debit,Seattle,Branch,18.0,Student,100.0,1.0,304.4399999999996,Medium,Low,3
20.220000000000027,Debit,Jacksonville,ATM,43.0,Engineer,138.0,1.0,5515.32,Low,High,1
50.400000000000006,Debit,San Antonio,Branch,36.0,Doctor,84.0,1.0,1677.0100000000002,Low,Medium,1
73.88,Debit,Los Angeles,Branch,53.0,Retired,131.0,1.0,4055.55,Low,Medium,1
119.61000000000001,Debit,San Diego,ATM,33.0,Doctor,53.0,1.0,9899.94,Medium,Very High,0
116.57999999999998,Debit,Raleigh,Branch,43.0,Engineer,247.0,1.0,2620.74,Medium,Medium,1
67.57,Debit,Charlotte,Branch,37.0,Engineer,107.0,1.0,2766.12,Low,Medium,1
326.29,Debit,Denver,Online,56.0,Engineer,179.0,1.0,8171.26,High,Very High,0
158.56,Debit,Sacramento,ATM,33.0,Doctor,100.0,1.0,5401.21,Medium,High,1
56.02000000000001,Debit,Memphis,Online,27.0,Student,142.0,1.0,3548.02,Low,Medium,3
504.63,Debit,Portland,Online,60.0,Engineer,168.0,1.0,3806.16,Very High,Medium,2
820.15,Debit,Kansas City,Branch,47.0,Doctor,181.0,1.0,8802.97,Very High,Very High,2
8.370000000000005,Debit,Chicago,ATM,63.0,Retired,135.0,1.0,1106.3400000000006,Low,Low,1
637.97,Debit,New York,Branch,58.0,Retired,90.0,1.0,7949.03,Very High,Very High,2
13.52000000000001,Debit,Seattle,ATM,26.0,Student,65.0,1.0,259.77000000000044,Low,Low,3
432.1,Debit,San Francisco,ATM,49.0,Engineer,240.0,1.0,2114.3,Very High,Medium,2
642.68,Debit,Fresno,Branch,50.0,Doctor,94.0,1.0,8461.46,Very High,Very High,0
139.71999999999997,Debit,Memphis,Branch,49.0,Engineer,201.0,1.0,5058.83,Medium,High,1
499.99,Debit,San Jose,Branch,31.0,Engineer,296.0,1.0,8885.0,Very High,Very High,0
10.069999999999993,Debit,Albuquerque,Online,24.0,Student,49.0,1.0,530.8099999999995,Low,Low,3
120.62,Debit,Raleigh,ATM,23.0,Student,85.0,1.0,9379.53,Medium,Very High,0
578.49,Debit,Nashville,Branch,59.0,Retired,180.0,1.0,6475.13,Very High,High,2
280.92,Debit,Phoenix,Online,41.0,Doctor,168.0,1.0,5298.85,High,High,1
42.420000000000016,Debit,Sacramento,Online,21.0,Student,102.0,1.0,490.5699999999997,Low,Low,3
77.03,Debit,Fresno,ATM,67.0,Doctor,259.0,1.0,11310.27,Low,Very High,0
22.590000000000032,Debit,Seattle,ATM,62.0,Retired,45.0,1.0,3988.75,Low,Medium,1
568.76,Debit,Baltimore,ATM,51.0,Retired,155.0,1.0,7484.32,Very High,High,2
105.94,Debit,Oklahoma City,Branch,51.0,Engineer,207.0,1.0,5963.1,Medium,High,1
183.67,Debit,San Diego,Online,19.000000000000004,Student,238.0,1.0,910.2600000000002,Medium,Low,3
278.27,Debit,Tucson,Branch,29.0,Doctor,123.0,1.0,6684.34,High,High,1
470.29999999999995,Debit,Austin,ATM,40.0,Doctor,88.0,1.0,8524.09,Very High,Very High,0
261.69,Debit,Philadelphia,ATM,53.0,Retired,84.0,1.0,5126.65,High,High,1
365.04,Debit,Virginia Beach,Branch,22.0,Student,94.0,1.0,873.8900000000003,High,Low,3
211.1,Debit,Miami,Branch,57.0,Retired,136.0,1.0,7059.77,High,High,1
21.490000000000038,Debit,Denver,ATM,58.0,Doctor,240.0,1.0,11991.24,Low,Very High,0
63.579999999999984,Debit,Columbus,ATM,18.0,Student,199.0,1.0,8086.04,Low,Very High,3
321.86,Debit,San Antonio,ATM,63.0,Doctor,167.0,1.0,12626.49,High,Very High,0
642.54,Debit,Milwaukee,Branch,44.0,Engineer,28.0,1.0,3143.17,Very High,Medium,2
99.75999999999999,Debit,Sacramento,Branch,26.0,Student,131.0,1.0,416.8900000000003,Medium,Low,3
115.32,Debit,Denver,Branch,53.0,Retired,113.0,1.0,5929.08,Medium,High,1
33.609999999999985,Debit,Milwaukee,Online,23.0,Student,72.0,1.0,479.0799999999999,Low,Low,3
98.81,Debit,San Francisco,Branch,27.0,Student,91.0,1.0,797.1000000000004,Medium,Low,3
1.8700000000000045,Debit,Washington,ATM,65.0,Retired,147.0,1.0,7287.94,Low,High,1
105.53,Debit,Chicago,Online,24.0,Student,88.0,1.0,1433.6599999999999,Medium,Low,3
737.34,Debit,Miami,Online,30.0,Doctor,34.0,1.0,7336.56,Very High,High,2
237.86,Debit,Philadelphia,ATM,18.0,Student,210.0,1.0,475.6300000000001,High,Low,3
409.61,Debit,Kansas City,Branch,65.0,Doctor,89.0,1.0,11698.15,Very High,Very High,0
72.75,Debit,Phoenix,ATM,64.0,Doctor,15.0,1.0,12042.79,Low,Very High,0
39.110000000000014,Debit,Columbus,Online,26.0,Student,143.0,1.0,518.54,Low,Low,3
729.38,Debit,Los Angeles,ATM,68.0,Doctor,90.0,1.0,9127.65,Very High,Very High,0
137.49,Debit,Fort Worth,ATM,34.0,Engineer,50.0,1.0,4471.05,Medium,Medium,1
504.7099999999999,Debit,Detroit,Online,29.0,Engineer,61.0,1.0,6214.54,Very High,High,2
430.35,Debit,Charlotte,Online,36.0,Doctor,205.0,1.0,354.89999999999964,Very High,Low,2
230.32,Debit,Las Vegas,Branch,35.0,Engineer,56.0,1.0,791.46,High,Low,1
121.70999999999998,Debit,Chicago,ATM,52.0,Retired,140.0,1.0,5878.89,Medium,High,1
98.87,Debit,Detroit,Online,20.0,Student,179.0,1.0,533.1999999999998,Medium,Low,3
117.55000000000001,Debit,Fresno,ATM,24.0,Student,35.0,1.0,897.9400000000005,Medium,Low,3
244.64,Debit,Tucson,Branch,30.0,Doctor,103.0,1.0,9159.56,High,Very High,0
321.93,Debit,Nashville,ATM,45.0,Engineer,12.0,1.0,4392.73,High,Medium,1
346.65,Debit,Washington,Online,30.0,Engineer,60.0,1.0,6356.96,High,High,1
388.65,Debit,Oklahoma City,ATM,76.0,Retired,43.0,1.0,7896.85,Very High,Very High,0
29.22,Debit,San Antonio,ATM,24.0,Student,151.0,1.0,1649.4300000000003,Low,Medium,3
46.75,Debit,Chicago,Branch,67.0,Retired,150.0,1.0,2840.43,Low,Medium,1
348.64,Debit,San Jose,Online,57.0,Retired,128.0,1.0,3274.96,High,Medium,1
319.17,Debit,Tucson,Online,73.0,Retired,81.0,1.0,6501.56,High,High,1
73.94999999999999,Debit,Kansas City,ATM,26.0,Student,76.0,1.0,363.9200000000001,Low,Low,3
389.63,Debit,Mesa,Online,27.0,Engineer,99.0,1.0,9748.48,Very High,Very High,0
217.61,Debit,Chicago,ATM,19.000000000000004,Student,45.0,1.0,1404.5299999999997,High,Low,3
199.84,Debit,Dallas,ATM,21.0,Student,150.0,1.0,706.4400000000005,High,Low,3
56.349999999999994,Debit,Charlotte,ATM,44.0,Doctor,75.0,1.0,5095.73,Low,High,1
142.57999999999998,Debit,San Antonio,ATM,33.0,Engineer,145.0,1.0,7844.23,Medium,Very High,0
333.78,Debit,San Diego,ATM,60.0,Retired,98.0,1.0,6810.94,High,High,1
332.59,Debit,San Antonio,Online,55.0,Retired,143.0,1.0,1457.0699999999997,High,Medium,1
236.81,Debit,Oklahoma City,Branch,22.0,Student,15.0,1.0,813.6800000000003,High,Low,3
319.27,Debit,San Antonio,ATM,50.0,Doctor,150.0,1.0,10269.78,High,Very High,0
79.80000000000001,Debit,Fort Worth,ATM,73.0,Retired,76.0,1.0,6372.58,Medium,High,1
46.24000000000001,Debit,San Diego,Branch,57.0,Engineer,52.0,1.0,2569.56,Low,Medium,1
327.8,Debit,San Francisco,ATM,61.0,Doctor,54.0,1.0,10585.48,High,Very High,0
445.79,Debit,Las Vegas,ATM,52.0,Doctor,161.0,1.0,717.9899999999998,Very High,Low,2
55.889999999999986,Debit,Fresno,Online,72.0,Retired,150.0,1.0,3689.65,Low,Medium,1
158.41,Debit,Sacramento,Branch,28.0,Student,16.0,1.0,1512.1599999999999,Medium,Medium,3
61.97,Debit,Phoenix,ATM,74.0,Retired,95.0,1.0,7014.69,Low,High,1
27.210000000000008,Debit,San Jose,ATM,79.0,Retired,102.0,1.0,3520.61,Low,Medium,1
173.74,Debit,Houston,Online,80.0,Retired,64.0,1.0,4913.42,Medium,High,1
176.11,Debit,San Jose,Branch,38.0,Engineer,105.0,1.0,9155.35,Medium,Very High,0
88.4,Debit,Fort Worth,Online,46.0,Engineer,174.0,1.0,2567.53,Medium,Medium,1
567.92,Debit,Columbus,Online,53.0,Retired,14.0,1.0,3779.47,Very High,Medium,2
101.42000000000002,Debit,Atlanta,Online,66.0,Retired,146.0,1.0,6530.59,Medium,High,1
300.61,Debit,El Paso,Online,44.0,Doctor,51.0,1.0,7895.54,High,Very High,0
265.94,Debit,Boston,Online,54.0,Engineer,132.0,1.0,6781.3,High,High,1
345.54,Debit,San Diego,Online,29.0,Engineer,50.0,1.0,2091.78,High,Medium,3
411.52,Debit,Los Angeles,ATM,41.0,Doctor,88.0,1.0,11108.39,Very High,Very High,0
111.20999999999998,Debit,Portland,Branch,35.0,Doctor,111.0,1.0,9088.36,Medium,Very High,0
316.37,Debit,Chicago,ATM,53.0,Engineer,86.0,1.0,4671.69,High,High,1
260.63,Debit,Fort Worth,Branch,37.0,Engineer,142.0,1.0,7534.73,High,High,1
92.36000000000001,Debit,Dallas,ATM,29.0,Engineer,144.0,1.0,6353.14,Medium,High,1
262.06,Debit,Oklahoma City,Branch,63.0,Doctor,118.0,1.0,13587.52,High,Very High,0
64.5,Debit,Denver,ATM,74.0,Retired,230.0,1.0,1351.2399999999998,Low,Low,1
175.94,Debit,Indianapolis,ATM,57.0,Retired,89.0,1.0,3728.04,Medium,Medium,1
199.47,Debit,Detroit,Online,57.0,Doctor,142.0,1.0,6067.44,High,High,1
51.06999999999999,Debit,Dallas,Branch,63.0,Retired,133.0,1.0,4292.16,Low,Medium,1
435.86,Debit,Jacksonville,ATM,56.0,Retired,134.0,1.0,3801.82,Very High,Medium,2
628.36,Debit,Austin,Online,44.0,Doctor,108.0,1.0,11869.71,Very High,Very High,0
268.39,Debit,San Antonio,Online,29.0,Doctor,177.0,1.0,9409.43,High,Very High,0
132.36,Debit,Chicago,Branch,28.0,Student,160.0,1.0,319.64999999999964,Medium,Low,3
8.650000000000006,Debit,Mesa,ATM,68.0,Retired,198.0,1.0,4201.22,Low,Medium,1
178.91,Debit,Omaha,ATM,18.0,Student,19.0,1.0,8870.89,Medium,Very High,3
115.22,Debit,San Francisco,Branch,27.0,Engineer,108.0,1.0,906.1999999999998,Medium,Low,3
161.63,Debit,San Jose,Online,46.0,Doctor,276.0,1.0,9286.37,Medium,Very High,0
280.99,Debit,Houston,Branch,45.0,Engineer,29.0,1.0,9733.59,High,Very High,0
24.189999999999998,Debit,San Diego,ATM,29.0,Engineer,28.0,1.0,2756.2,Low,Medium,1
372.41,Debit,San Diego,ATM,55.0,Retired,143.0,1.0,3233.87,Very High,Medium,2
60.99000000000001,Debit,Oklahoma City,Branch,34.0,Engineer,58.0,1.0,7281.46,Low,High,1
408.19,Debit,Mesa,Branch,26.0,Engineer,241.0,1.0,6847.47,Very High,High,2
524.6,Debit,El Paso,Branch,58.0,Doctor,76.0,1.0,13017.7,Very High,Very High,0
108.95999999999998,Debit,Milwaukee,ATM,26.0,Student,247.0,1.0,7597.66,Medium,High,3
70.03,Debit,Nashville,Branch,63.0,Retired,49.0,1.0,7330.31,Low,High,1
324.04,Debit,Virginia Beach,ATM,54.0,Retired,30.0,1.0,2248.06,High,Medium,1
39.69,Debit,Austin,Online,70.0,Retired,163.0,1.0,3524.68,Low,Medium,1
193.82,Debit,Kansas City,Branch,37.0,Engineer,176.0,1.0,3886.77,High,Medium,1
474.05,Debit,San Jose,ATM,57.0,Retired,214.0,1.0,1484.31,Very High,Medium,2
637.75,Debit,Dallas,Branch,79.0,Retired,152.0,1.0,4202.92,Very High,Medium,2
186.6,Debit,Tucson,Branch,18.0,Student,139.0,1.0,9716.68,Medium,Very High,3
644.08,Debit,Atlanta,Online,24.0,Student,55.0,1.0,1980.62,Very High,Medium,2
305.0,Debit,Phoenix,ATM,22.0,Student,222.0,1.0,944.8299999999999,High,Low,3
793.13,Debit,Memphis,Online,68.0,Doctor,76.0,1.0,13389.16,Very High,Very High,0
224.19,Debit,Houston,ATM,52.0,Doctor,93.0,1.0,8475.47,High,Very High,0
194.99,Debit,Jacksonville,Branch,34.0,Engineer,91.0,1.0,1370.0299999999997,High,Low,1
227.5,Debit,Sacramento,Online,34.0,Doctor,277.0,1.0,11505.35,High,Very High,0
259.9,Debit,Oklahoma City,Online,26.0,Student,100.0,1.0,914.2799999999997,High,Low,3
11.810000000000002,Debit,Phoenix,ATM,21.0,Student,131.0,1.0,320.25,Low,Low,3
329.14,Debit,Sacramento,Branch,55.0,Doctor,14.0,1.0,12033.92,High,Very High,0
154.24,Debit,Mesa,ATM,61.0,Retired,82.0,1.0,6109.55,Medium,High,1
233.44,Debit,Chicago,Online,20.0,Student,297.0,1.0,1691.88,High,Medium,3
98.70999999999998,Debit,Fort Worth,ATM,32.0,Doctor,117.0,1.0,10095.23,Medium,Very High,0
87.38,Debit,Atlanta,Branch,21.0,Student,252.0,1.0,1504.9899999999998,Medium,Medium,3
83.38999999999999,Debit,Omaha,Branch,32.0,Doctor,158.0,1.0,13182.11,Medium,Very High,0
267.55,Debit,Charlotte,Online,46.0,Engineer,40.0,1.0,4330.04,High,Medium,1
870.05,Debit,El Paso,ATM,29.0,Doctor,39.0,1.0,905.25,Very High,Low,2
164.51,Debit,Louisville,Branch,78.0,Retired,110.0,1.0,3553.69,Medium,Medium,1
758.1199999999999,Debit,San Francisco,ATM,69.0,Retired,90.0,1.0,6164.65,Very High,High,2
103.75999999999999,Debit,Kansas City,Online,28.0,Engineer,188.0,1.0,9626.14,Medium,Very High,0
583.92,Debit,Kansas City,Online,55.0,Engineer,139.0,1.0,6364.14,Very High,High,2
204.06,Debit,Washington,Online,77.0,Retired,159.0,1.0,4351.83,High,Medium,1
53.50999999999999,Debit,New York,Online,56.0,Retired,165.0,1.0,5773.5,Low,High,1
120.17000000000002,Debit,Portland,ATM,49.0,Doctor,105.0,1.0,5403.79,Medium,High,1
220.8,Debit,Indianapolis,Online,31.0,Engineer,28.0,1.0,8135.31,High,Very High,0
119.00999999999999,Debit,Philadelphia,ATM,45.0,Doctor,87.0,1.0,9798.26,Medium,Very High,0
183.32,Debit,Raleigh,ATM,21.0,Student,74.0,1.0,137.42000000000007,Medium,Low,3
858.88,Debit,Jacksonville,Online,60.0,Engineer,227.0,1.0,7015.46,Very High,High,2
61.370000000000005,Debit,Columbus,Branch,75.0,Retired,164.0,1.0,4294.44,Low,Medium,1
60.96000000000001,Debit,Chicago,ATM,52.0,Retired,238.0,1.0,6189.24,Low,High,1
64.20999999999998,Debit,Omaha,ATM,51.0,Doctor,37.0,1.0,12540.18,Low,Very High,0
523.02,Debit,Jacksonville,Online,53.0,Retired,83.0,1.0,4586.11,Very High,Medium,2
50.25999999999999,Debit,Las Vegas,Branch,65.0,Retired,164.0,1.0,1519.38,Low,Medium,1
110.07999999999998,Debit,Detroit,Branch,19.000000000000004,Student,95.0,1.0,1447.2600000000002,Medium,Low,3
79.75999999999999,Debit,Kansas City,Online,68.0,Doctor,115.0,1.0,10278.75,Medium,Very High,0
68.62,Debit,Omaha,Branch,29.0,Doctor,157.0,1.0,13891.47,Low,Very High,0
72.68,Debit,Seattle,Online,69.0,Retired,44.0,1.0,6216.77,Low,High,1
354.76,Debit,Detroit,Branch,51.0,Doctor,279.0,1.0,10141.92,High,Very High,0
29.22,Debit,Detroit,ATM,27.0,Engineer,69.0,1.0,7795.79,Low,Very High,0
233.74,Debit,Boston,Online,72.0,Retired,142.0,1.0,4749.54,High,High,1
471.84,Debit,Raleigh,ATM,18.0,Student,138.0,1.0,1044.3299999999995,Very High,Low,2
254.21,Debit,Phoenix,ATM,48.0,Engineer,46.0,1.0,2487.2,High,Medium,1
577.73,Debit,San Jose,ATM,37.0,Doctor,63.0,1.0,14977.99,Very High,Very High,0
170.26,Debit,Chicago,ATM,27.0,Student,265.0,1.0,1969.48,Medium,Medium,3
74.04000000000002,Debit,Memphis,Online,18.0,Student,66.0,1.0,1690.23,Low,Medium,3
197.18,Debit,Tucson,Online,28.0,Engineer,135.0,1.0,3114.92,High,Medium,3
697.8200000000002,Debit,New York,Online,44.0,Engineer,153.0,1.0,6824.0,Very High,High,2
148.0,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,Medium,Medium,3
22.25999999999999,Debit,San Antonio,Branch,19.000000000000004,Student,56.0,1.0,5583.88,Low,High,3
0.8599999999999852,Debit,Chicago,ATM,25.0,Student,139.0,1.0,1357.2200000000003,Low,Low,3
757.1,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,Very High,Very High,0
32.46000000000001,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,Low,Very High,0
20.639999999999958,Debit,Charlotte,Branch,22.0,Student,59.0,1.0,949.3800000000001,Low,Low,3
662.11,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,Very High,Medium,2
